Total Discharges,DRG Definition,Average Total Payments
33,552 - MEDICAL BACK PROBLEMS W/O MCC,126026.79000000001
33,"563 - FX, SPRN, STRN & DISL EXCEPT FEMUR, HIP, PELVIS & THIGH W/O MCC",54639.3
33,602 - CELLULITIS W MCC,100948.5
33,603 - CELLULITIS W/O MCC,210311.96
33,638 - DIABETES W CC,244354.46
33,"640 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",211832.6
33,"641 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W/O MCC",139403.93
33,682 - RENAL FAILURE W MCC,539567.46
33,683 - RENAL FAILURE W CC,244550.88
33,684 - RENAL FAILURE W/O CC/MCC,21269.55
33,689 - KIDNEY & URINARY TRACT INFECTIONS W MCC,234395.74
33,690 - KIDNEY & URINARY TRACT INFECTIONS W/O MCC,201745.15
33,698 - OTHER KIDNEY & URINARY TRACT DIAGNOSES W MCC,141210.84
33,699 - OTHER KIDNEY & URINARY TRACT DIAGNOSES W CC,63442.17
33,811 - RED BLOOD CELL DISORDERS W MCC,100988.78
33,812 - RED BLOOD CELL DISORDERS W/O MCC,207917.55
33,853 - INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,1032053.31
33,870 - SEPTICEMIA OR SEVERE SEPSIS W MV 96+ HOURS,394621.43
33,871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,248514.92
33,872 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,354874.14
33,885 - PSYCHOSES,5186.24
33,897 - ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W/O MCC,65349.869999999995
33,917 - POISONING & TOXIC EFFECTS OF DRUGS W MCC,93876.79
33,918 - POISONING & TOXIC EFFECTS OF DRUGS W/O MCC,72392.34
33,948 - SIGNS & SYMPTOMS W/O MCC,110615.08
330,"392 - ESOPHAGITIS, GASTROENT & MISC DIGEST DISORDERS W/O MCC",4506.2
330,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,26957.0
330,683 - RENAL FAILURE W CC,6197.59
330,885 - PSYCHOSES,5070.59
331,194 - SIMPLE PNEUMONIA & PLEURISY W CC,15346.05
331,"392 - ESOPHAGITIS, GASTROENT & MISC DIGEST DISORDERS W/O MCC",4289.98
331,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,25990.07
331,603 - CELLULITIS W/O MCC,6044.83
331,"641 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W/O MCC",8300.77
331,871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,31627.54
331,885 - PSYCHOSES,5246.53
332,292 - HEART FAILURE & SHOCK W CC,7368.89
332,"392 - ESOPHAGITIS, GASTROENT & MISC DIGEST DISORDERS W/O MCC",8613.62
332,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,11435.95
332,885 - PSYCHOSES,7373.18
333,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,16605.7
334,292 - HEART FAILURE & SHOCK W CC,9030.73
334,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,24730.46
335,"392 - ESOPHAGITIS, GASTROENT & MISC DIGEST DISORDERS W/O MCC",4338.19
335,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,23690.13
335,690 - KIDNEY & URINARY TRACT INFECTIONS W/O MCC,5760.8
336,"287 - CIRCULATORY DISORDERS EXCEPT AMI, W CARD CATH W/O MCC",6135.9
336,"392 - ESOPHAGITIS, GASTROENT & MISC DIGEST DISORDERS W/O MCC",4282.65
336,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,30228.010000000002
336,871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,13181.15
337,194 - SIMPLE PNEUMONIA & PLEURISY W CC,12068.41
337,247 - PERC CARDIOVASC PROC W DRUG-ELUTING STENT W/O MCC,12829.76
337,291 - HEART FAILURE & SHOCK W MCC,10251.8
337,292 - HEART FAILURE & SHOCK W CC,7090.38
337,"392 - ESOPHAGITIS, GASTROENT & MISC DIGEST DISORDERS W/O MCC",3937.19
337,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,12466.86
337,871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,25815.64
338,"287 - CIRCULATORY DISORDERS EXCEPT AMI, W CARD CATH W/O MCC",7399.34
338,291 - HEART FAILURE & SHOCK W MCC,10997.81
338,312 - SYNCOPE & COLLAPSE,5001.51
338,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,26622.22
339,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,45686.84
339,690 - KIDNEY & URINARY TRACT INFECTIONS W/O MCC,5817.47
339,871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,46880.32
34,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,114569.57
34,057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,76050.22
34,064 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,405382.38
34,065 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC,236826.65
34,066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC,165495.11
34,069 - TRANSIENT ISCHEMIA,142135.96
34,074 - CRANIAL & PERIPHERAL NERVE DISORDERS W/O MCC,48242.64
34,101 - SEIZURES W/O MCC,78009.36
34,149 - DYSEQUILIBRIUM,61670.33
34,176 - PULMONARY EMBOLISM W/O MCC,89106.52
34,177 - RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,466102.88
34,178 - RESPIRATORY INFECTIONS & INFLAMMATIONS W CC,186494.59
34,189 - PULMONARY EDEMA & RESPIRATORY FAILURE,242079.59
34,190 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,288002.08
34,191 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,188208.49
34,192 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,207160.83000000002
34,193 - SIMPLE PNEUMONIA & PLEURISY W MCC,416290.85
34,194 - SIMPLE PNEUMONIA & PLEURISY W CC,235632.56
34,195 - SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,276758.35
34,202 - BRONCHITIS & ASTHMA W CC/MCC,99069.48
34,203 - BRONCHITIS & ASTHMA W/O CC/MCC,50099.67
34,207 - RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,442291.28
34,208 - RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT <96 HOURS,611001.29
34,238 - MAJOR CARDIOVASC PROCEDURES W/O MCC,296944.65
34,243 - PERMANENT CARDIAC PACEMAKER IMPLANT W CC,291727.18
34,244 - PERMANENT CARDIAC PACEMAKER IMPLANT W/O CC/MCC,157234.74000000002
34,246 - PERC CARDIOVASC PROC W DRUG-ELUTING STENT W MCC OR 4+ VESSELS/STENTS,341887.33999999997
34,247 - PERC CARDIOVASC PROC W DRUG-ELUTING STENT W/O MCC,210800.49
34,249 - PERC CARDIOVASC PROC W NON-DRUG-ELUTING STENT W/O MCC,261640.49
34,251 - PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC,163876.63
34,252 - OTHER VASCULAR PROCEDURES W MCC,333353.32
34,253 - OTHER VASCULAR PROCEDURES W CC,345341.57
34,254 - OTHER VASCULAR PROCEDURES W/O CC/MCC,128815.82
34,"280 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W MCC",407874.36
34,"281 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W CC",165992.78
34,"282 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W/O CC/MCC",47624.01
34,"286 - CIRCULATORY DISORDERS EXCEPT AMI, W CARD CATH W MCC",115803.3
34,"287 - CIRCULATORY DISORDERS EXCEPT AMI, W CARD CATH W/O MCC",168879.36
34,291 - HEART FAILURE & SHOCK W MCC,240039.44
34,292 - HEART FAILURE & SHOCK W CC,187487.75
34,293 - HEART FAILURE & SHOCK W/O CC/MCC,254169.13
34,300 - PERIPHERAL VASCULAR DISORDERS W CC,136515.45
34,301 - PERIPHERAL VASCULAR DISORDERS W/O CC/MCC,20799.27
34,303 - ATHEROSCLEROSIS W/O MCC,108882.62
34,305 - HYPERTENSION W/O MCC,74000.31
34,308 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,317374.44
34,309 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,191160.09
34,310 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,83191.96
34,312 - SYNCOPE & COLLAPSE,131798.67
34,313 - CHEST PAIN,111423.84999999999
34,314 - OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,293644.8
34,315 - OTHER CIRCULATORY SYSTEM DIAGNOSES W CC,103248.64
34,329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,694974.26
34,330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,445015.19
34,372 - MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,158461.04
34,377 - G.I. HEMORRHAGE W MCC,425765.02
34,378 - G.I. HEMORRHAGE W CC,221203.94
34,379 - G.I. HEMORRHAGE W/O CC/MCC,78031.79
34,389 - G.I. OBSTRUCTION W CC,126536.79
34,390 - G.I. OBSTRUCTION W/O CC/MCC,29066.5
34,"391 - ESOPHAGITIS, GASTROENT & MISC DIGEST DISORDERS W MCC",179920.43
34,"392 - ESOPHAGITIS, GASTROENT & MISC DIGEST DISORDERS W/O MCC",136596.96
34,394 - OTHER DIGESTIVE SYSTEM DIAGNOSES W CC,196334.66999999998
34,418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,44530.66
34,419 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W/O CC/MCC,38305.41
34,439 - DISORDERS OF PANCREAS EXCEPT MALIGNANCY W CC,34247.89
34,460 - SPINAL FUSION EXCEPT CERVICAL W/O MCC,448116.94
34,469 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W MCC,165095.52000000002
34,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,188252.93
34,473 - CERVICAL SPINAL FUSION W/O CC/MCC,164012.59
34,480 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W MCC,165578.56
34,481 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,418029.58
34,482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,128826.64
34,491 - BACK & NECK PROC EXC SPINAL FUSION W/O CC/MCC,90592.83
34,536 - FRACTURES OF HIP & PELVIS W/O MCC,31982.15
34,552 - MEDICAL BACK PROBLEMS W/O MCC,199048.69
34,"563 - FX, SPRN, STRN & DISL EXCEPT FEMUR, HIP, PELVIS & THIGH W/O MCC",53735.09
34,602 - CELLULITIS W MCC,85639.35
34,603 - CELLULITIS W/O MCC,275363.41
34,638 - DIABETES W CC,148273.06
34,"640 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",208521.74
34,"641 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W/O MCC",207799.48
34,682 - RENAL FAILURE W MCC,411301.59
34,683 - RENAL FAILURE W CC,221030.98
34,684 - RENAL FAILURE W/O CC/MCC,52561.06
34,689 - KIDNEY & URINARY TRACT INFECTIONS W MCC,255177.71
34,690 - KIDNEY & URINARY TRACT INFECTIONS W/O MCC,130898.92
34,698 - OTHER KIDNEY & URINARY TRACT DIAGNOSES W MCC,116767.19
34,699 - OTHER KIDNEY & URINARY TRACT DIAGNOSES W CC,63607.43
34,811 - RED BLOOD CELL DISORDERS W MCC,96123.9
34,812 - RED BLOOD CELL DISORDERS W/O MCC,224433.97
34,853 - INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,1123011.85
34,870 - SEPTICEMIA OR SEVERE SEPSIS W MV 96+ HOURS,316138.08
34,871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,279954.41
34,872 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,229907.34
34,885 - PSYCHOSES,13511.61
34,897 - ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W/O MCC,35827.19
34,917 - POISONING & TOXIC EFFECTS OF DRUGS W MCC,91312.19
34,918 - POISONING & TOXIC EFFECTS OF DRUGS W/O MCC,74939.73
34,948 - SIGNS & SYMPTOMS W/O MCC,141396.22
340,"287 - CIRCULATORY DISORDERS EXCEPT AMI, W CARD CATH W/O MCC",7580.26
340,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,11339.85
340,871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,12416.7
341,189 - PULMONARY EDEMA & RESPIRATORY FAILURE,8492.21
341,247 - PERC CARDIOVASC PROC W DRUG-ELUTING STENT W/O MCC,11318.38
341,292 - HEART FAILURE & SHOCK W CC,8697.1
341,"392 - ESOPHAGITIS, GASTROENT & MISC DIGEST DISORDERS W/O MCC",8215.09
341,690 - KIDNEY & URINARY TRACT INFECTIONS W/O MCC,6326.6
341,871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,11645.35
342,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,31487.48
342,690 - KIDNEY & URINARY TRACT INFECTIONS W/O MCC,5341.45
342,871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,18077.33
343,292 - HEART FAILURE & SHOCK W CC,6014.72
343,312 - SYNCOPE & COLLAPSE,5650.22
343,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,32680.89
343,690 - KIDNEY & URINARY TRACT INFECTIONS W/O MCC,9980.25
343,871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,26509.32
344,"392 - ESOPHAGITIS, GASTROENT & MISC DIGEST DISORDERS W/O MCC",5078.71
344,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,13709.1
344,871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,34028.47
345,"392 - ESOPHAGITIS, GASTROENT & MISC DIGEST DISORDERS W/O MCC",6251.44
345,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,10878.23
345,885 - PSYCHOSES,8453.81
346,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,30636.879999999997
346,871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,14068.01
346,885 - PSYCHOSES,6029.73
347,247 - PERC CARDIOVASC PROC W DRUG-ELUTING STENT W/O MCC,32014.82
347,313 - CHEST PAIN,3912.84
347,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,81258.87
347,871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,26117.63
348,247 - PERC CARDIOVASC PROC W DRUG-ELUTING STENT W/O MCC,13679.93
348,292 - HEART FAILURE & SHOCK W CC,10434.89
348,"392 - ESOPHAGITIS, GASTROENT & MISC DIGEST DISORDERS W/O MCC",4979.97
348,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,30215.65
348,871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,10916.67
349,291 - HEART FAILURE & SHOCK W MCC,10793.81
349,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,28651.53
349,683 - RENAL FAILURE W CC,6376.71
349,871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,13618.39
35,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,60995.14
35,057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,88294.63
35,064 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,327864.51
35,065 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC,253629.21
35,066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC,190308.99
35,069 - TRANSIENT ISCHEMIA,149622.87
35,074 - CRANIAL & PERIPHERAL NERVE DISORDERS W/O MCC,73512.95
35,101 - SEIZURES W/O MCC,107087.67
35,149 - DYSEQUILIBRIUM,43768.59
35,176 - PULMONARY EMBOLISM W/O MCC,124895.87
35,177 - RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,315224.08999999997
35,178 - RESPIRATORY INFECTIONS & INFLAMMATIONS W CC,391227.31
35,189 - PULMONARY EDEMA & RESPIRATORY FAILURE,361657.64
35,190 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,324015.89
35,191 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,268924.5
35,192 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,237365.2
35,193 - SIMPLE PNEUMONIA & PLEURISY W MCC,334254.17
35,194 - SIMPLE PNEUMONIA & PLEURISY W CC,282330.75
35,195 - SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,175517.49
35,202 - BRONCHITIS & ASTHMA W CC/MCC,54043.41
35,203 - BRONCHITIS & ASTHMA W/O CC/MCC,20355.89
35,207 - RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,366938.96
35,208 - RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT <96 HOURS,385637.74
35,238 - MAJOR CARDIOVASC PROCEDURES W/O MCC,275476.42
35,243 - PERMANENT CARDIAC PACEMAKER IMPLANT W CC,198229.68
35,244 - PERMANENT CARDIAC PACEMAKER IMPLANT W/O CC/MCC,210494.71
35,246 - PERC CARDIOVASC PROC W DRUG-ELUTING STENT W MCC OR 4+ VESSELS/STENTS,249101.21
35,247 - PERC CARDIOVASC PROC W DRUG-ELUTING STENT W/O MCC,164821.61
35,249 - PERC CARDIOVASC PROC W NON-DRUG-ELUTING STENT W/O MCC,142927.62
35,251 - PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC,77740.74
35,252 - OTHER VASCULAR PROCEDURES W MCC,231386.93
35,253 - OTHER VASCULAR PROCEDURES W CC,180151.03
35,254 - OTHER VASCULAR PROCEDURES W/O CC/MCC,113725.2
35,"280 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W MCC",298751.05
35,"281 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W CC",210793.82
35,"282 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W/O CC/MCC",38898.53
35,"286 - CIRCULATORY DISORDERS EXCEPT AMI, W CARD CATH W MCC",122213.95
35,"287 - CIRCULATORY DISORDERS EXCEPT AMI, W CARD CATH W/O MCC",173737.11000000002
35,291 - HEART FAILURE & SHOCK W MCC,195228.79
35,292 - HEART FAILURE & SHOCK W CC,177726.12
35,293 - HEART FAILURE & SHOCK W/O CC/MCC,170450.94
35,300 - PERIPHERAL VASCULAR DISORDERS W CC,169871.15
35,301 - PERIPHERAL VASCULAR DISORDERS W/O CC/MCC,22085.7
35,303 - ATHEROSCLEROSIS W/O MCC,73848.92
35,305 - HYPERTENSION W/O MCC,49962.02
35,308 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,225222.79
35,309 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,169203.26
35,310 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,105064.66
35,312 - SYNCOPE & COLLAPSE,138588.8
35,313 - CHEST PAIN,88736.45999999999
35,314 - OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,275269.58999999997
35,315 - OTHER CIRCULATORY SYSTEM DIAGNOSES W CC,46551.119999999995
35,329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,575170.54
35,330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,247365.43
35,372 - MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,122906.97
35,377 - G.I. HEMORRHAGE W MCC,288304.8
35,378 - G.I. HEMORRHAGE W CC,179757.5
35,379 - G.I. HEMORRHAGE W/O CC/MCC,85883.55
35,389 - G.I. OBSTRUCTION W CC,168079.41
35,390 - G.I. OBSTRUCTION W/O CC/MCC,46883.51
35,"391 - ESOPHAGITIS, GASTROENT & MISC DIGEST DISORDERS W MCC",185123.19
35,"392 - ESOPHAGITIS, GASTROENT & MISC DIGEST DISORDERS W/O MCC",125250.62
35,394 - OTHER DIGESTIVE SYSTEM DIAGNOSES W CC,174701.15
35,418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,70911.95
35,439 - DISORDERS OF PANCREAS EXCEPT MALIGNANCY W CC,49165.75
35,460 - SPINAL FUSION EXCEPT CERVICAL W/O MCC,385235.82
35,469 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W MCC,112006.87
35,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,215913.33000000002
35,473 - CERVICAL SPINAL FUSION W/O CC/MCC,130607.79000000001
35,480 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W MCC,134416.66999999998
35,481 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,500566.14999999997
35,482 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,94303.38
35,491 - BACK & NECK PROC EXC SPINAL FUSION W/O CC/MCC,124080.81
35,536 - FRACTURES OF HIP & PELVIS W/O MCC,21801.55
35,552 - MEDICAL BACK PROBLEMS W/O MCC,110246.46
35,"563 - FX, SPRN, STRN & DISL EXCEPT FEMUR, HIP, PELVIS & THIGH W/O MCC",68479.83
35,602 - CELLULITIS W MCC,48004.55
35,603 - CELLULITIS W/O MCC,216297.9
35,638 - DIABETES W CC,111663.08
35,"640 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",146277.33
35,"641 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W/O MCC",175340.25
35,682 - RENAL FAILURE W MCC,323542.83
35,683 - RENAL FAILURE W CC,198292.33000000002
35,684 - RENAL FAILURE W/O CC/MCC,25347.83
35,689 - KIDNEY & URINARY TRACT INFECTIONS W MCC,242076.51
35,690 - KIDNEY & URINARY TRACT INFECTIONS W/O MCC,128816.55
35,698 - OTHER KIDNEY & URINARY TRACT DIAGNOSES W MCC,107289.31
35,699 - OTHER KIDNEY & URINARY TRACT DIAGNOSES W CC,24791.93
35,811 - RED BLOOD CELL DISORDERS W MCC,168204.58000000002
35,812 - RED BLOOD CELL DISORDERS W/O MCC,198286.68
35,853 - INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,718622.76
35,870 - SEPTICEMIA OR SEVERE SEPSIS W MV 96+ HOURS,414687.29
35,871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,284117.66000000003
35,872 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,330802.24
35,885 - PSYCHOSES,37984.21
35,897 - ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W/O MCC,34636.8
35,917 - POISONING & TOXIC EFFECTS OF DRUGS W MCC,49548.35
35,918 - POISONING & TOXIC EFFECTS OF DRUGS W/O MCC,66798.5
35,948 - SIGNS & SYMPTOMS W/O MCC,121254.9
350,292 - HEART FAILURE & SHOCK W CC,15023.1
350,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,78970.54
350,871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,11605.86
350,885 - PSYCHOSES,6813.58
351,189 - PULMONARY EDEMA & RESPIRATORY FAILURE,8160.33
351,191 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,7523.94
351,"392 - ESOPHAGITIS, GASTROENT & MISC DIGEST DISORDERS W/O MCC",16150.619999999999
351,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,13180.84
352,"287 - CIRCULATORY DISORDERS EXCEPT AMI, W CARD CATH W/O MCC",7759.55
352,690 - KIDNEY & URINARY TRACT INFECTIONS W/O MCC,4914.86
353,291 - HEART FAILURE & SHOCK W MCC,10891.31
353,871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,10264.18
354,292 - HEART FAILURE & SHOCK W CC,7392.72
354,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,38661.62
355,191 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,6509.47
356,"392 - ESOPHAGITIS, GASTROENT & MISC DIGEST DISORDERS W/O MCC",4943.39
356,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,14560.02
356,871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,13730.76
356,885 - PSYCHOSES,13430.02
357,291 - HEART FAILURE & SHOCK W MCC,10837.09
357,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,15550.71
358,247 - PERC CARDIOVASC PROC W DRUG-ELUTING STENT W/O MCC,11248.98
358,"392 - ESOPHAGITIS, GASTROENT & MISC DIGEST DISORDERS W/O MCC",8066.57
358,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,12494.62
358,"641 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W/O MCC",4809.35
359,247 - PERC CARDIOVASC PROC W DRUG-ELUTING STENT W/O MCC,14071.83
359,"392 - ESOPHAGITIS, GASTROENT & MISC DIGEST DISORDERS W/O MCC",5047.3
359,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,41433.15
36,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,97879.25
36,057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,78067.67
36,064 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,309378.56
36,065 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC,201425.47
36,066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC,166433.37
36,069 - TRANSIENT ISCHEMIA,132405.11
36,074 - CRANIAL & PERIPHERAL NERVE DISORDERS W/O MCC,51709.74
36,101 - SEIZURES W/O MCC,86969.15
36,149 - DYSEQUILIBRIUM,61505.05
36,176 - PULMONARY EMBOLISM W/O MCC,134549.35
